topic_id,keywords,num_keywords,all_keywords,label,scene_summary,primary_categories,secondary_categories,label_is_noise,label_rationale,taxonomy_main_id,taxonomy_main_name,taxonomy_main_group,taxonomy_secondary_id,taxonomy_secondary_name,taxonomy_secondary_group,taxonomy_confidence,taxonomy_is_noise,radway_main_id,radway_main_name,radway_secondary_id,radway_phase,radway_phase_name,radway_is_none,radway_confidence,radway_rationale
51,"maddiea, sama, karaa, clinic, answered, didn, tremulous, couldn, friend, sighed",27,"['maddiea', 'sama', 'karaa', 'clinic', 'answered', 'didn', 'tremulous', 'couldn', 'friend', 'sighed', 'wasn', 'sister', 'physician', 'rolled', 'results', 'unable', 'hugged', 'expression', 'smiled', 'knew', 'shamed', 'later', 'melted', 'released', 'wept', 'lost', 'wedged']",Emotional Support At Clinic,"She sat trembling in the clinic, her sister beside her, as they awaited the physician's results.","romance_core, relationship_conflict","setting:clinic, activity:awaiting_results",False,"The keywords 'clinic', 'tremulous', 'friend', 'sister', and 'results' indicate a medical setting with emotional tension. The snippets show a character awaiting news, supported by a sibling, which suggests emotional bonding and relationship conflict.",5.2,Friends & Social Circles,Social World Outside Couple,3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and snippets do not relate to the heroine–hero relationship, focusing instead on the heroine's interactions with her friend Maddie and her own internal thoughts. The Stage 2 taxonomy groups it under 'Friends & Social Circles' and 'Negative Emotions & Distress', further emphasizing its peripheral role in the romance narrative."
54,"rang, dialed, message, texted, screen, picked, pocket, texting, checked, rings",27,"['rang', 'dialed', 'message', 'texted', 'screen', 'picked', 'pocket', 'texting', 'checked', 'rings', 'hung', 'buzzed', 'texts', 'ear', 'pulled', 'pulls', 'ringing', 'numbers', 'voicemail', 'called', 'sent', 'phonea', 'purse', 'tracking', 'picture', 'messages', 'app']",Phone Ringing And Answering,"The phone rings, and someone picks it up.","domestic_life, social_setting","setting:phone, activity:answering",False,"The top keywords 'rang', 'ringing', 'phone', and 'picked' indicate a repeated action of the phone ringing and being answered. The snippets confirm this action in different contexts, with 'mama' and '[NAME]' picking up the phone.",8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets indicate that this topic is about phone calls, which is a background context and not directly related to the heroine–hero relationship. It does not belong to the 'Relationship Trajectory (Main Couple)' or 'Sexuality, Attraction & Intimacy' taxonomy groups, and it does not involve any emotional, sexual, or conflict-related content between the heroine and the hero."
56,"sleep, asleep, slept, nap, hours, wake, night, woke, nighta, fall",27,"['sleep', 'asleep', 'slept', 'nap', 'hours', 'wake', 'night', 'woke', 'nighta', 'fall', 'lack', 'tired', 'nights', 'fallen', 'hour', 'couldna', 'insomnia', 'havena', 'need', 'sleepa', 'bed', 'middle', 'drifted', 'drift', 'exhausted', 'sleeps', 'cana']",Sleep Deprivation,"She tosses and turns, unable to find rest in the quiet bedroom.","romance_core, domestic_life","setting:bedroom, activity:sleeping",False,"The top keywords 'sleep', 'asleep', 'nap', 'hours', and 'night' indicate a focus on sleep. The snippets describe struggles with sleep, such as 'it was the sweetest sleep i ever had' and 'i never sleep this late'. This topic represents a common experience in romantic fiction, where characters' sleep patterns are affected by stress or emotional turmoil.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic lacks keywords, label, or scene summary, and it's not categorized under romance_core or any main couple relationship trajectory. It's about sleep, which is a background context, not a central part of the heroine–hero relationship arc."
57,"shower, bathroom, bath, tub, toilet, bathtub, showers, restroom, showering, showered",27,"['shower', 'bathroom', 'bath', 'tub', 'toilet', 'bathtub', 'showers', 'restroom', 'showering', 'showered', 'spray', 'stall', 'quick', 'showerhead', 'toilets', 'towel', 'use', 'jacuzzi', 'walk', 'bathrooms', 'running', 'turn', 'robe', 'clothes', 'need', 'washing', 'suite']",Shower Hygiene,"The couple heads into the bathroom, with one of them taking a shower.","domestic_life, physical_affection","setting:bathroom, activity:showering",False,"The top keywords 'shower', 'bathroom', and 'bathtub' indicate a scene centered around showering. The snippets confirm this, with characters either taking a shower or preparing to do so.",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic is about daily routines and activities, specifically showering, which is not a narrative function in the heroine–hero romance arc."
60,"bossa, ceos, employee, bosses, board, company, manager, job, hea, youa",27,"['bossa', 'ceos', 'employee', 'bosses', 'board', 'company', 'manager', 'job', 'hea', 'youa', 'chief', 'rule', 'technically', 'appoint', 'work', 'secretary', 'national', 'paints', 'position', 'role', 'appointed', 'employees', 'operations', 'leader', 'dictator', 'bossman', 'description']",Boss's Boss Interaction,The employee interacts with their boss's boss in a professional setting.,"work_or_school, relationship_conflict","setting:office, activity:discussion",False,"The top keywords 'ceos', 'employee', 'bosses', 'board', 'company' indicate a business context. The snippets mention interactions with the boss's boss, suggesting a professional relationship dynamic. The label and scene summary reflect this, with primary categories of 'work_or_school' and 'relationship_conflict'.",6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on work hierarchy and professional relationships, not the heroine–hero romance arc. The Stage 2 taxonomy confirms this, placing the topic under 'Hero's Elite Work & Business World'."
72,"natea, hockey, game, bankers, router, weirdly, corporate, general, famously, teama",27,"['natea', 'hockey', 'game', 'bankers', 'router', 'weirdly', 'corporate', 'general', 'famously', 'teama', 'offer', 'box', 'says', 'division', 'jinxing', 'checkpoint', 'ignores', 'travel', 'furthera', 'stunned', 'player', 'whisking', 'manager', 'offs', 'ibits', 'humor', 'gulfstream']",Hockey Game Action,"The couple watches a hockey game together, cheering for their team.","romance_core, social_setting","setting:sports_event, activity:cheering",False,"The top keyword 'hockey' and the snippet '[NAME] a good guy.' indicate a shared interest in hockey. The snippets '[NAME] assistant must be in.' and 'but i donât let go of [NAME] hand.' suggest they are watching the game together, supporting the label 'Hockey Game Action'.",8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic lacks romance-specific keywords, has no label or scene summary, and falls under 'Public & Leisure Spaces', which typically doesn't drive the heroine-hero narrative."
79,"daisya, rule, replies, grandmother, whispers, says, remya, needs, cries, freezes",27,"['daisya', 'rule', 'replies', 'grandmother', 'whispers', 'says', 'remya', 'needs', 'cries', 'freezes', 'staring', 'puts', 'wide', 'makes', 'asks', 'saucers', 'kansas', 'dicka', 'moment', 'passes', 'personality', 'swallows', 'appears', 'mutters', 'chairs', 'awesome', 'shrieks']",Grandmother's Tears,"The grandmother cries wide-eyed, muttering to herself in the kitchen chairs.","romance_core, domestic_life","setting:kitchen, activity:crying",False,"The top keywords 'grandmother', 'cries', 'wide', 'saucers', and 'moment' all point to a scene involving the grandmother crying. The snippets confirm this, with 'daisyâs not in the house.', 'daisyâ[NAME]youâre an idiot.', and 'but daisyâs eyes are still on me.' all describing the grandmother's emotional state.",5.1,Family & Kinship,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets do not contain any direct references to the heroine or hero, their relationship, or any narrative events involving them. The Stage 2 taxonomy classification of 'Family & Kinship (Social World Outside Couple)' further supports that this topic is not a central part of the heroine–hero romance arc."
81,"parents, children, kids, families, familya, aunts, uncles, parentsa, theya, grow",27,"['parents', 'children', 'kids', 'families', 'familya', 'aunts', 'uncles', 'parentsa', 'theya', 'grow', 'member', 'want', 'parent', 'raise', 'parenting', 'adopt', 'inherit', 'traditional', 'cousins', 'important', 'conceive', 'dona', 'stability', 'someday', 'raising', 'dada', 'relatives']",Family Discussion Around Table,"The family sits around the table, discussing their wants and needs.","domestic_life, relationship_conflict","setting:kitchen, activity:discussion",False,"The top keywords 'parents', 'children', 'kids', 'families', and 'want' indicate a family discussion. The snippets 'your parents?', 'what about your parents?', and 'my parents.' confirm this, showing the topic revolves around family conversations.",5.1,Family & Kinship,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on parents, indicating a topic about family and kinship, which is not a central narrative function in the heroine–hero romance arc."
83,"goats, dogs, animal, puppies, animals, sheep, pet, lion, pets, hound",27,"['goats', 'dogs', 'animal', 'puppies', 'animals', 'sheep', 'pet', 'lion', 'pets', 'hound', 'herd', 'videos', 'doga', 'shepherd', 'retriever', 'barking', 'bulldog', 'tail', 'remove', 'sing', 'labrador', 'pit', 'pigs', 'german', 'paws', 'lamb', 'submissive']",Animal Farm Visit,"The couple visits a farm filled with goats, dogs, and other animals.","domestic_life, social_setting","setting:farm, activity:visiting_animals",False,"The top keywords 'goats', 'dogs', 'animal', and 'pets' indicate a focus on animals. The snippets mention visiting and interacting with these animals, suggesting a scene at an animal farm.",8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on goats and related humor, with no direct connection to the heroine–hero relationship or romance arc. The main taxonomy category 'Public & Leisure Spaces' further supports this, as it indicates a background setting rather than a central narrative function."
86,"york, rent, lease, city, rental, pay, live, monthly, renting, montha",27,"['york', 'rent', 'lease', 'city', 'rental', 'pay', 'live', 'monthly', 'renting', 'montha', 'landlord', 'week', 'orleans', 'yorker', 'moved', 'chicago', 'space', 'moving', 'lived', 'paying', 'month', 'place', 'credit', 'midtown', 'established', 'nyc', 'angeles']",City Apartment Lease Negotiation,"The couple sits around a table in their New York City rental, discussing the terms of their lease with their landlord.","domestic_life, work_or_school","setting:city, setting:apartment, activity:negotiating",False,"The top keywords 'rent', 'lease', 'city', 'monthly', and 'landlord' indicate a focus on apartment leasing. The snippets confirm this, showing conversations about New York City rentals and lease terms.",6.4,"Money, Housing & Economic Security","Work, Wealth, Status & Institutions",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on the location 'New York', which is a setting rather than a narrative function in the heroine–hero romance arc. It does not primarily realise any of Radway's 13 functions."
90,"hospital, surgeon, surgery, doctors, trauma, doctora, medical, appointment, er, clinic",27,"['hospital', 'surgeon', 'surgery', 'doctors', 'trauma', 'doctora', 'medical', 'appointment', 'er', 'clinic', 'operating', 'specialist', 'patients', 'hospitals', 'nurses', 'tests', 'attending', 'anesthesiologist', 'visit', 'spoke', 'personnel', 'paged', 'physician', 'consult', 'room', 'results', 'scrubs']",Medical Appointment At Hospital,"The couple finds themselves in the hospital, discussing their medical appointment.","domestic_life, social_setting","setting:hospital, activity:discussion",False,"The top keywords 'hospital', 'appointment', and 'medical' indicate a medical setting. The snippets confirm this, with 'in the hospital' and 'i see it all the time at the hospital' suggesting a scene at a hospital. The label 'Medical Appointment At Hospital' reflects this, and the primary categories 'domestic_life' and 'social_setting' are chosen because the scene involves a couple discussing their medical appointment, which is a part of their daily life and occurs in a social setting.",6.5,"Law, Medicine, Education & Formal Institutions","Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets indicate that this topic is about the heroine's work environment, specifically a hospital. It does not primarily realise any of Radway's 13 functions in the heroine–hero romance arc."
92,"furniture, fireplace, ceiling, windows, chairs, floors, wood, walls, floor, ceilings",27,"['furniture', 'fireplace', 'ceiling', 'windows', 'chairs', 'floors', 'wood', 'walls', 'floor', 'ceilings', 'leather', 'rugs', 'room', 'decorated', 'marble', 'balcony', 'castle', 'huge', 'modern', 'large', 'sofa', 'rooms', 'area', 'chandelier', 'plush', 'couches', 'mansion']",Luxury Hotel Suite,"The couple explores a lavish hotel suite, admiring the beige furniture, brown wood tables, and floor-to-ceiling windows.","domestic_life, social_setting","setting:hotel_suite, activity:exploring",False,"The top keywords 'furniture', 'fireplace', 'ceiling', 'windows', and 'chairs' describe the interior of a hotel suite. The snippets confirm this, mentioning details like 'matching beige furniture', 'floor-to-ceiling windows', and 'hunter-green' paint. The label and categories reflect this setting and the activity of exploring it.",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic focuses on describing physical spaces and furniture, which is background context for the romance narrative. It does not directly involve the heroine–hero relationship or their emotional journey."
95,"harpera, spoke, worlds, asked, spending, personal, client, consult, consolidate, fib",27,"['harpera', 'spoke', 'worlds', 'asked', 'spending', 'personal', 'client', 'consult', 'consolidate', 'fib', 'work', 'daughtera', 'helped', 'revised', 'trauma', 'dissolve', 'collide', 'tyrant', 'evening', 'best', 'called', 'months', 'tell', 'saving', 'presenting', 'daughter', 'pitch']",Work-related Evening Call,She makes a work-related call in the evening.,"domestic_life, work_or_school","setting:evening, activity:calling",False,"The top keyword 'evening' and snippet 'harperâs gone to call him.' indicate a typical evening scene. The keyword 'work' suggests a work-related activity, which is further supported by the snippet 'of course harperâs going to make it.' The label and categories reflect this specific, non-sexual scene.",6.4,"Money, Housing & Economic Security","Work, Wealth, Status & Institutions",,,,medium,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic's keywords and representative snippets focus on a character named Harper, but do not mention the heroine or hero, or any romantic interaction. The Stage 2 taxonomy places it under 'Money, Housing & Economic Security', further indicating it's not part of the heroine–hero narrative arc."
98,"dantea, engagement, pudding, glinted, granite, excused, growled, parents, assault, warning",27,"['dantea', 'engagement', 'pudding', 'glinted', 'granite', 'excused', 'growled', 'parents', 'assault', 'warning', 'europe', 'conversation', 'ugliest', 'engaged', 'shut', 'kaia', 'di', 'discussed', 'pickles', 'fianca', 'woulda', 'hadna', 'shards', 'touched', 'topic', 'musta', 'arranged']",Parental Warning About Engagement,"Dante's parents warn him about his engagement, expressing their concerns.","relationship_conflict, domestic_life","setting:home, activity:warning",False,The top keyword 'engagement' and the snippets mentioning 'Dante's parents' and 'warning' indicate a scene where parents are expressing their concerns about their son's engagement.,5.1,Family & Kinship,Social World Outside Couple,4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on characters outside the main couple (Dante's mother, his butler), and the main taxonomy category is 'Family & Kinship (Social World Outside Couple)', indicating that this topic does not primarily realise any of Radway's 13 functions in the heroine–hero romance arc."
99,"loved, loves, adored, utterly, madly, vacuum, told, despite, desperately, falling",27,"['loved', 'loves', 'adored', 'utterly', 'madly', 'vacuum', 'told', 'despite', 'desperately', 'falling', 'truly', 'denying', 'cared', 'completely', 'thought', 'really', 'learning', 'matter', 'mezcal', 'pangs', 'turd', 'damned', 'unravels', 'doted', 'bossing', 'irrevocably', 'abashed']",Desire And Regret Conversation,"The couple, sitting at the table, discusses their feelings of desire and regret from the past.","romance_core, relationship_conflict","setting:table, activity:discussing_feelings",False,"The keywords 'desirable', 'understandable', 'wishes', and 'regret' along with the snippets mentioning love and confusion about feelings support a label focused on a conversation about desire and regret. The setting around a table and the activity of discussing feelings are clearly indicated in the snippets.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,medium,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic has no keywords, label, or scene summary, and it's not categorized under romance_core or relationship dynamics. It's about general emotions, not specifically related to the heroine–hero arc."
101,"gretchena, bronta, library, letter, letters, kleenex, headed, writer, gave, racked",27,"['gretchena', 'bronta', 'library', 'letter', 'letters', 'kleenex', 'headed', 'writer', 'gave', 'racked', 'sister', 'cheerfully', 'sighed', 'began', 'comebacks', 'acerbic', 'widened', 'bit', 'pert', 'tragic', 'raised', 'vibrant', 'likes', 'greenhouse', 'frowned', 'weeping', 'unable']",Sister's Tragic Letters,The writer reads his sister's tragic letters in the library.,"romance_core, relationship_conflict","setting:library, activity:reading",False,"The top keywords 'library', 'letters', and 'sister' indicate a scene centered around reading letters. The keyword 'tragic' suggests emotional content, leading to the 'romance_core' and 'relationship_conflict' primary categories. The scene summary reflects the most typical scenario implied by the keywords and snippets.",5.1,Family & Kinship,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic has no keywords, label, or scene summary, and it's not assigned any primary or secondary categories. It's not part of the 'Relationship Trajectory (Main Couple)' or 'Sexuality, Attraction & Intimacy' taxonomy groups, so it doesn't primarily realise any of Radway's 13 functions in the heroine–hero romance arc."
104,"kelseya, asks, says, pigeon, uh, helpful, sustainable, excited, cork, answers",27,"['kelseya', 'asks', 'says', 'pigeon', 'uh', 'helpful', 'sustainable', 'excited', 'cork', 'answers', 'indecent', 'think', 'pitiful', 'looks', 'absolutely', 'reverse', 'chimes', 'say', 'declined', 'sister', 'turns', 'type', 'claps', 'trying', 'beaming', 'shouts', 'thata']",Sister's Confusing Admissions,"Kelsea struggles to understand her sister's cryptic, emotional admissions.","relationship_conflict, domestic_life","setting:home, activity:confession",False,"The keywords 'sister', 'indecent', 'pitiful', and 'chimes' suggest a tense, emotional conversation. The snippets show Kelsea trying to make sense of her sister's unclear feelings, indicating a scene of relationship conflict within the home.",5.1,Family & Kinship,Social World Outside Couple,3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",medium,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords, label, or scene summary, and its Stage 1 categories are empty. The Stage 2 taxonomy places it in 'Family & Kinship' and 'Negative Emotions & Distress', which are not central to the heroine–hero romance arc. The snippets do not suggest any clear narrative function between the heroine and hero."
