topic_id,keywords,num_keywords,all_keywords,label,scene_summary,primary_categories,secondary_categories,label_is_noise,label_rationale,taxonomy_main_id,taxonomy_main_name,taxonomy_main_group,taxonomy_secondary_id,taxonomy_secondary_name,taxonomy_secondary_group,taxonomy_confidence,taxonomy_is_noise,radway_main_id,radway_main_name,radway_secondary_id,radway_phase,radway_phase_name,radway_is_none,radway_confidence,radway_rationale
75,"bed, bedroom, couch, sheets, sofa, covers, pillows, mattress, flop, edge",27,"['bed', 'bedroom', 'couch', 'sheets', 'sofa', 'covers', 'pillows', 'mattress', 'flop', 'edge', 'room', 'climbed', 'crawled', 'headboard', 'poster', 'size', 'pillow', 'crawl', 'beds', 'door', 'sized', 'wall', 'dresser', 'legs', 'floor', 'comfortable', 'climb']",Bedroom Encounter,"The couple finds themselves in the bedroom, surrounded by pillows and sheets, as they share an intimate moment.","romance_core, physical_affection","setting:bedroom, activity:kissing",False,"The top keywords 'bed', 'bedroom', 'sheets', and 'pillows' indicate a bedroom setting. The POS cues and snippets suggest an intimate, affectionate scene between a couple.",2.2,Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic of 'bed' often signifies a tender, intimate moment in romance narratives, which aligns with R8 (Hero treats heroine tenderly). However, the lack of explicit context makes this a low confidence match."
78,"lucaa, wraps, enzoa, cups, eliciting, gaze, looks, brushing, arm, smiles",27,"['lucaa', 'wraps', 'enzoa', 'cups', 'eliciting', 'gaze', 'looks', 'brushing', 'arm', 'smiles', 'shakily', 'throws', 'widen', 'humorlessly', 'expression', 'pulls', 'engagement', 'glances', 'xaviera', 'pushes', 'leans', 'walks', 'glance', 'hand', 'grabs', 'tightens', 'reaches']",Tender Forehead Kisses,"The couple, sitting close, shares tender forehead kisses.","romance_core, physical_affection","setting:car, activity:kissing",False,"The keywords 'cups', 'gaze', 'expression', and 'engagement' suggest a tender moment. The verb 'brushing' and the noun 'arm' imply physical closeness. The snippets confirm a romantic scene with kissing.",2.2,Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic keywords and representative snippets focus on the hero's affection and patience, which aligns with the hero treating the heroine tenderly (R8). The main taxonomy category 'Kissing & Non-Explicit Affection' also supports this interpretation."
96,"whispers, whispered, whisper, softly, breaking, ear, plea, murmured, soft, someday",27,"['whispers', 'whispered', 'whisper', 'softly', 'breaking', 'ear', 'plea', 'murmured', 'soft', 'someday', 'muffled', 'husky', 'hear', 'hoarsely', 'blessed', 'dramatically', 'whistle', 'yesa', 'begging', 'low', 'cracking', 'dona', 'breathy', 'playfully', 'barroom', 'realness', 'sshh']",Whispered Love Confessions,She whispers her love in his ear.,"romance_core, relationship_conflict","setting:bedroom, activity:whispering",False,"The top keywords 'whispers', 'whisper', and 'ear' indicate a scene where someone is whispering. The snippets show this is often used to express love or affection, hence the label 'Whispered Love Confessions'. The primary categories 'romance_core' and 'relationship_conflict' are chosen because these whispers often convey deep emotions and can also hint at tension or uncertainty in the relationship.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R9,Heroine responds warmly to hero's tenderness,,II,Turning Point & Recognition,False,medium,"The topic's representative snippets show the heroine expressing tender or affectionate words ('this is love', 'weston', 'holy fuck'), indicating a warm response to the hero. This aligns with Radway's function R9, which describes the heroine responding warmly to the hero's tenderness."
97,"closed, eyelids, shut, sockets, squeeze, vision, fluttered, narrow, bulge, nearly",27,"['closed', 'eyelids', 'shut', 'sockets', 'squeeze', 'vision', 'fluttered', 'narrow', 'bulge', 'nearly', 'opened', 'flutter', 'squeezed', 'eyeballs', 'blink', 'sting', 'leaking', 'snap', 'wide', 'fly', 'surroundings', 'accord', 'blinking', 'stinging', 'drifted', 'fall', 'blotted']",Eyes Closed In Intimacy,She closed her eyes as he leaned in for a kiss.,"romance_core, physical_affection","setting:bedroom, activity:kissing",False,"The top keyword 'closed' and 'eyelids' indicate an action, while 'intimacy' suggests a romantic or sexual context. The snippets confirm this is a moment of intimacy, with the action of closing eyes repeated.",2.2,Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's focus on closing eyes could suggest a moment of vulnerability or intimacy, which is common in Phase II when the hero starts to show tenderness towards the heroine."
100,"roses, flowers, bouquet, florist, petals, yellow, lilies, vase, daisies, dozen",27,"['roses', 'flowers', 'bouquet', 'florist', 'petals', 'yellow', 'lilies', 'vase', 'daisies', 'dozen', 'vases', 'wildflowers', 'sunflowers', 'favorite', 'peonies', 'sent', 'delicate', 'orchids', 'bloom', 'greenhouse', 'purple', 'fresh', 'tulips', 'centerpiece', 'table', 'knitted', 'arrangement']",Gifting White Roses,"He presents her with a bouquet of white roses, her favorite.","romance_core, domestic_life","setting:home, activity:gift_giving",False,"The top keywords 'roses', 'flowers', 'bouquet', and 'white' indicate a focus on roses, specifically white ones. The snippets show a context of giving or discussing these flowers, suggesting a romantic gesture. The label 'Gifting White Roses' captures this scene, and the primary categories 'romance_core' and 'domestic_life' reflect the emotional bonding and home setting implied. The secondary categories 'setting:home' and 'activity:gift_giving' further specify the location and action.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic revolves around the hero remembering and acting on the heroine's favorite flowers, indicating tender and caring behavior towards her, which aligns with Radway's function R8."
105,"hurry, going, live, trippy, goes, pro, prepared, bring, trade, location",27,"['hurry', 'going', 'live', 'trippy', 'goes', 'pro', 'prepared', 'bring', 'trade', 'location', 'monarch', 'places', 'announced', 'brigham', 'tribeca', 'belong', 'place', 'garretta', 'tripping', 'rule', 'looka', 'navigate', 'area', 'announces', 'opposed', 'arrested', 'arrange']",Hurried Conversations,The couple hurriedly discusses their plans in a car.,,,False,,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,medium,False,R9,Heroine responds warmly to hero's tenderness,,II,Turning Point & Recognition,False,low,"Heuristic fallback: original classification was 'none', but taxonomy and primary_categories indicate a romance-core topic in group 'Relationship Trajectory (Main Couple)'. Reassigned to R9 (Heroine responds warmly to hero's tenderness)."
106,"wasa, thata, likea, sa, wella, uha, meana, alsoa, thisa, oha",27,"['wasa', 'thata', 'likea', 'sa', 'wella', 'uha', 'meana', 'alsoa', 'thisa', 'oha', 'hmma', 'anda', 'ofa', 'totally', 'knowa', 'meansa', 'verya', 'toucha', 'yesa', 'huha', 'facta', 'thena', 'umma', 'littlea', 'saya', 'beena', 'thoughta']",Nighttime Conversations,"The couple sits together in the dimly lit bedroom, discussing their feelings late into the night.","romance_core, relationship_conflict","setting:bedroom, activity:discussing",False,"The top keywords 'night', 'lines', and 'item' suggest a late-night conversation. The snippets show a repeated pattern of dialogue, indicating a meaningful narrative scene.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R9,Heroine responds warmly to hero's tenderness,,II,Turning Point & Recognition,False,low,"Heuristic fallback: original classification was 'none', but taxonomy and primary_categories indicate a romance-core topic in group 'Relationship Trajectory (Main Couple)'. Reassigned to R9 (Heroine responds warmly to hero's tenderness)."
108,"loved, fall, falling, believe, consuming, isna, true, fickle, kind, loves",27,"['loved', 'fall', 'falling', 'believe', 'consuming', 'isna', 'true', 'fickle', 'kind', 'loves', 'make', 'vow', 'hesitate', 'souls', 'supposed', 'deserve', 'conquer', 'epic', 'theirs', 'dona', 'significant', 'want', 'convinced', 'ita', 'believed', 'wasna', 'prove']",Epic Love Confessions,"The couple, in a quiet moment, confesses their deep, long-standing love for each other.","romance_core, relationship_conflict","setting:quiet_moment, activity:love_confession",False,"The top keywords 'fall', 'true', 'loves', 'souls', and 'important' suggest a deep, significant emotional connection. The snippets 'i loved you too much to give you up.', ''[NAME] us a little too much, mom.'', and 'i want to be loved.' all indicate confessions of love, supporting the label and categories.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R10,Heroine reinterprets hero's behaviour as result of previous hurt,,II,Turning Point & Recognition,False,medium,"The topic's keywords and representative snippets suggest a focus on emotional connection and past love, which aligns with the heroine reinterpreting the hero's behavior as a result of previous hurt (R10). The main taxonomy group 'Bonding, Everyday Intimacy & Growth' also supports this interpretation."
110,"listen, asked, listening, demanded, replied, heard, whata, downplay, reply, everythinga",27,"['listen', 'asked', 'listening', 'demanded', 'replied', 'heard', 'whata', 'downplay', 'reply', 'everythinga', 'feverish', 'spoke', 'uh', 'confusion', 'condition', 'questioned', 'apprehensively', 'mort', 'intended', 'groused', 'billya', 'bolstered', 'expect', 'haltingly', 'say', 'heara', 'psych']",Intense Listening Conversation,"The couple sits unblinking, feverishly listening to each other's confessions in a quiet room.","romance_core, relationship_conflict","setting:quiet_room, activity:confessing",False,"The top keywords 'listening', 'reply', and 'confusion' indicate a conversation, while 'feverish' and 'unblinking' suggest intense emotional involvement. The snippets confirm this, showing characters listening intently to each other.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's keywords and representative snippets suggest a focus on active listening, which is a form of tender behavior often exhibited by the hero towards the heroine in Phase II of the romance narrative, as described in Radway's function R8."
115,"landona, asked, glanced, golf, sighed, years, hadna, justa, talk, winced",27,"['landona', 'asked', 'glanced', 'golf', 'sighed', 'years', 'hadna', 'justa', 'talk', 'winced', 'talked', 'muster', 'compare', 'wanted', 'partly', 'told', 'solve', 'celebrity', 'seriously', 'didna', 'waved', 'happened', 'thoughtful', 'maybe', 'eyeing', 'caddy', 'bogged']",Golfing Couple's Weekend,"The couple, thoughtful about their relationship, spends a weekend playing golf and discussing their problems.","romance_core, relationship_conflict","setting:golf_course, activity:discussing_problems",False,"The top keywords 'golf', 'years', 'talk', 'weekend', and 'problems' indicate a couple spending time together discussing their relationship. The snippets confirm this, showing the couple in a thoughtful mood and talking about serious matters.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",medium,False,R9,Heroine responds warmly to hero's tenderness,,II,Turning Point & Recognition,False,low,"Heuristic fallback: original classification was 'none', but taxonomy and primary_categories indicate a romance-core topic in group 'Relationship Trajectory (Main Couple)'. Reassigned to R9 (Heroine responds warmly to hero's tenderness)."
116,"important, condition, just, plenty, second, ways, grated, dependent, thing, morea",27,"['important', 'condition', 'just', 'plenty', 'second', 'ways', 'grated', 'dependent', 'thing', 'morea', 'justa', 'homely', 'word', 'merrier', 'arrangement', 'contend', 'imposter', 'relatable', 'trend', 'otherworldly', 'busiest', 'inquisitive', 'politics', 'likely', 'existing', 'cooing', 'takes']",Important Conversation,"The couple discusses a crucial matter, emphasizing its importance.","romance_core, relationship_conflict","setting:living_room, activity:discussing",False,"The top keywords 'important', 'thing', and 'word' indicate a significant topic of conversation. The snippets confirm this, with phrases like 'this is more important.' and 'that detail is very important.' The label and scene_summary reflect this crucial discussion.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R9,Heroine responds warmly to hero's tenderness,,II,Turning Point & Recognition,False,low,"Heuristic fallback: original classification was 'none', but taxonomy and primary_categories indicate a romance-core topic in group 'Relationship Trajectory (Main Couple)'. Reassigned to R9 (Heroine responds warmly to hero's tenderness)."
119,"elliota, snaps, glares, replies, daniela, epitome, goes, gives, billya, takes",27,"['elliota', 'snaps', 'glares', 'replies', 'daniela', 'epitome', 'goes', 'gives', 'billya', 'takes', 'ox', 'runners', 'whispers', 'glance', 'barks', 'million', 'stares', 'potion', 'unapologetic', 'gestures', 'gets', 'fly', 'shakes', 'smiles', 'whata', 'insight', 'messaged']",Whispered Secrets Between Lovers,"In a quiet moment, a couple exchanges hushed confessions and secrets, their eyes locked and smiles subtle.","romance_core, physical_affection","setting:private_space, activity:whispering",False,"The keywords 'whispers', 'smiles', and 'eyes' along with the snippets indicating eye contact and whispered conversations support this label. The scene summary captures the typical intimate exchange implied by these elements.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's keywords and snippets suggest a moment of connection or recognition between characters, which is typical of Radway's Phase II functions. The lack of explicit tenderness or warmth makes it less suitable for R9, so R8 (tender behavior) is the best fit."
120,"aye, string, parts, fianca, yesterday, unable, sounds, word, having, theya",27,"['aye', 'string', 'parts', 'fianca', 'yesterday', 'unable', 'sounds', 'word', 'having', 'theya', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",Repeated Affirmations,She repeatedly affirms her love and commitment to him.,"romance_core, relationship_conflict","setting:bedroom, activity:affirming_relationship",False,"The top keyword 'string' and the snippets 'âaye.â we get a string of ayes.' and 'âyes.â it sounds like sheâs unable to get a word in.' suggest repeated affirmations, likely of love or commitment, as the central activity in this scene.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R9,Heroine responds warmly to hero's tenderness,,II,Turning Point & Recognition,False,low,"The topic's keywords and snippets suggest a warm response from the heroine, indicated by the repeated 'yes' and 'aye' responses. This aligns with Radway's function R9, where the heroine responds warmly to the hero's tenderness. However, the lack of other keywords or a clear scene summary makes the confidence low."
121,"better, easier, vossameera, possibly, probably, smoother, suppose, sakes, option, ideal",27,"['better', 'easier', 'vossameera', 'possibly', 'probably', 'smoother', 'suppose', 'sakes', 'option', 'ideal', 'worlds', 'pair', 'trips', 'maybe', 'convenient', 'makes', 'way', 'bit', 'gets', 'poorer', 'hungrier', 'metropolitan', 'runa', 'font', 'numbers', 'bling', 'bonuses']",Convenient Travel Options,The couple discusses better and more convenient travel options for their future trips together.,"romance_core, domestic_life","setting:car, activity:discussing",False,"The keywords 'better', 'easier', 'smoother', 'convenient', and 'trips' suggest a conversation about improving travel arrangements. The snippets confirm this, with phrases like 'better than ever' and 'fuck, this is so much better' indicating a positive discussion about changes for the better.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R9,Heroine responds warmly to hero's tenderness,,II,Turning Point & Recognition,False,medium,"The topic's keywords and representative snippets ('better', 'better than ever', 'so much better') suggest a positive change or improvement in the relationship, which aligns with the heroine responding warmly to the hero's tenderness (R9) in Phase II of the romance narrative."
125,"flight, plane, jet, airport, helicopter, pilot, runway, flying, fly, jfk",27,"['flight', 'plane', 'jet', 'airport', 'helicopter', 'pilot', 'runway', 'flying', 'fly', 'jfk', 'airline', 'planes', 'boarded', 'airplane', 'boarding', 'jets', 'catch', 'ticket', 'tarmac', 'landed', 'commercial', 'flown', 'takeoff', 'lag', 'trip', 'hour', 'class']",Mid-flight Makeout,The couple passionately kisses throughout their flight.,"romance_core, physical_affection","setting:airplane, activity:kissing",False,"The top keywords 'flight', 'plane', and 'made out' in the snippets indicate a romantic scene on an airplane. The couple's action of making out is the central activity, supported by the keyword 'kissing' and the repeated mention of 'flight' and 'plane'.",2.2,Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",high,False,R9,Heroine responds warmly to hero's tenderness,,II,Turning Point & Recognition,False,medium,"The topic revolves around a public display of affection (kissing) between the hero and heroine on a flight, indicating a warm response from the heroine towards the hero's tenderness. This aligns with Radway's function R9."
128,"easy, simple, straightforward, peasy, natural, surprisingly, ita, easiest, comparison, target",27,"['easy', 'simple', 'straightforward', 'peasy', 'natural', 'surprisingly', 'ita', 'easiest', 'comparison', 'target', 'merinaa', 'forget', 'task', 'introductory', 'enforcing', 'thrones', 'giuliaa', 'reassemble', 'considering', 'coding', 'cautions', 'authenticity', 'scapegoat', 'mavericka', 'demo', 'answer', 'thrived']",Easy Conversations,"The couple engages in casual, relaxed conversations while spending time together.","romance_core, social_setting","setting:car, activity:casual_conversation",False,"The top keywords 'easy', 'simple', and 'straightforward' suggest relaxed, uncomplicated interactions. The snippets show characters saying things like 'take it easy' and having casual conversations, indicating a social setting with no apparent conflict or sexual tension.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R9,Heroine responds warmly to hero's tenderness,,II,Turning Point & Recognition,False,low,"Heuristic fallback: original classification was 'none', but taxonomy and primary_categories indicate a romance-core topic in group 'Relationship Trajectory (Main Couple)'. Reassigned to R9 (Heroine responds warmly to hero's tenderness)."
136,"fun, excited, excitement, entertaining, having, sounds, uncomplicated, goad, diversion, funa",27,"['fun', 'excited', 'excitement', 'entertaining', 'having', 'sounds', 'uncomplicated', 'goad', 'diversion', 'funa', 'thrill', 'entertained', 'stressful', 'lot', 'guys', 'honestly', 'overly', 'kind', 'fruitlessly', 'arena', 'surprisingly', 'definitions', 'hanging', 'burlesque', 'ita', 'bewitching', 'imagery']",Excited Diversion,"The couple, excited and thrill-seeking, plans a fun activity together.","romance_core, domestic_life","setting:outdoors, activity:planning",False,"The keywords 'fun', 'excited', 'excitement', and 'thrill' indicate a positive, energetic mood. The snippets suggest planning an activity ('time to have some fun.', 'have fun, but keep your eyes open.') which supports the 'domestic_life' category.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's keywords and snippets suggest a lighthearted, fun atmosphere, which could be interpreted as the hero treating the heroine tenderly (R8) by creating a enjoyable, stress-free environment. However, the lack of explicit tenderness or care makes this a low confidence match."
140,"jamesona, milesa, proves, stammers, stares, rolls, sits, imagine, transferring, laughs",27,"['jamesona', 'milesa', 'proves', 'stammers', 'stares', 'rolls', 'sits', 'imagine', 'transferring', 'laughs', 'stands', 'statements', 'stressed', 'peas', 'havena', 'dirt', 'smiles', 'coffin', 'completely', 'mail', 'replies', 'snap', 'older', 'cheeky', 'leaked', 'puts', 'memo']",Silent Staring Conversation,"Across the room, their eyes meet and hold, conveying unspoken emotions.","romance_core, relationship_conflict","setting:room, activity:staring",False,"Keywords 'stares', 'eyes', 'across the room' indicate a repeated action. Snippets show a silent, emotional exchange between characters.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic's keywords and snippets suggest a focus on the heroine's gaze finding the hero's, indicating a moment of connection or recognition. This aligns with Radway's function R8, where the hero offers care, protection, or tenderness, fostering a turning point in the relationship."
142,"kitchen, fridge, cabinets, appliances, counter, stocked, stainless, countertops, dishes, kitchens",27,"['kitchen', 'fridge', 'cabinets', 'appliances', 'counter', 'stocked', 'stainless', 'countertops', 'dishes', 'kitchens', 'dishwasher', 'leftovers', 'headed', 'granite', 'cleaned', 'island', 'freezer', 'counters', 'kitchena', 'marble', 'recipes', 'modern', 'walk', 'plate', 'plates', 'dining', 'cupboard']",Kitchen Conversation,"The couple stands in the kitchen, discussing their day while she leans against the counter.","romance_core, domestic_life","setting:kitchen, activity:discussing",False,"The top keyword 'kitchen' and the snippets 'in the kitchen' indicate a scene set in the kitchen. The label 'Kitchen Conversation' reflects this setting and the repeated action of discussing, as seen in the snippets.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's keywords and snippets suggest a tender, intimate moment between the hero and heroine in the kitchen, which aligns with R8 (Hero treats heroine tenderly). However, the lack of explicit keywords and the ambiguity of the snippets make the confidence level low."
143,"conversation, talk, conversations, discuss, need, chat, talked, later, having, discussion",27,"['conversation', 'talk', 'conversations', 'discuss', 'need', 'chat', 'talked', 'later', 'having', 'discussion', 'particulars', 'simple', 'discussing', 'communicating', 'lot', 'sided', 'messaging', 'pep', 'small', 'rambling', 'epic', 'communication', 'strategy', 'questions', 'wea', 'want', 'awkward']",Casual Conversations,"The couple engages in light, informal discussions while spending time together.","romance_core, social_setting","setting:home, activity:talking",False,"The top keywords 'conversation', 'talk', and 'discussion' indicate that the topic revolves around conversations. The snippets confirm this, showing characters engaging in conversations ('the interesting conversation.', 'you can have a conversation with me, you know?'). The label 'Casual Conversations' is supported by the keywords 'simple' and 'small', suggesting that these conversations are not deeply serious or intense. The primary categories 'romance_core' and 'social_setting' are chosen because these conversations are a part of the couple's relationship and likely occur in social settings like their home.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic revolves around conversation, which often serves as a means for the hero to show tenderness and care towards the heroine, thus fitting Radway's function R8 (Hero treats heroine tenderly)."
144,"dates, datea, dated, isna, official, started, service, bring, apps, canceling",27,"['dates', 'datea', 'dated', 'isna', 'official', 'started', 'service', 'bring', 'apps', 'canceling', 'dilemma', 'havena', 'prom', 'calendar', 'wasna', 'supposed', 'planning', 'strings', 'went', 'narcissists', 'asking', 'didna', 'isn', 'histories', 'defining', 'inconsistencies', 'worst']",Dates And Calendar Confusion,"She struggles to manage her calendar, trying to fit in dates with him.","relationship_conflict, domestic_life","setting:calendar, activity:planning",False,"The top keywords 'dates', 'calendar', and 'dilemma' indicate a central conflict around scheduling dates. The snippets 'the dates.', 'several dates.', and '50 first dates.' confirm this focus on managing and planning dates.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),6.4,"Money, Housing & Economic Security","Work, Wealth, Status & Institutions",medium,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic's focus on 'dates' suggests a growing intimacy and bonding between the heroine and hero, which aligns with the tender care and protection offered by the hero in Radway's R8 function. The lack of keywords and the secondary category of 'Money, Housing & Economic Security' do not contradict this interpretation."
155,"whispers, whispered, whisper, ear, hoarsely, darkly, softly, angrily, hear, husky",27,"['whispers', 'whispered', 'whisper', 'ear', 'hoarsely', 'darkly', 'softly', 'angrily', 'hear', 'husky', 'behave', 'shh', 'frightened', 'breath', 'sut', 'cellulite', 'iud', 'leaning', 'companiesa', 'handset', 'fiddles', 'pronounces', 'ohh', 'hurry', 'knuckles', 'heo', 'harder']",Whispered Secrets Between Lovers,"In a dimly lit room, a couple leans in close, their breaths mingling as they whisper secrets to each other.","romance_core, physical_affection","setting:bedroom, activity:whispering",False,"The top keywords 'whispers', 'whisper', and 'ear' indicate intimate conversations. The snippets show a pattern of whispered phrases, suggesting a romantic scene where lovers share secrets.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic revolves around tender, intimate moments between the couple, indicated by the use of 'whispers' and endearing terms like 'my beautiful fuck bunny'. This aligns with Radway's function R8, where the hero treats the heroine tenderly, showing care and affection."
156,"trust, trusted, trustworthy, issues, forgave, able, instincts, circle, gut, cana",27,"['trust', 'trusted', 'trustworthy', 'issues', 'forgave', 'able', 'instincts', 'circle', 'gut', 'cana', 'web', 'means', 'anchor', 'baggage', 'loyalty', 'dona', 'established', 'concerns', 'layer', 'situations', 'process', 'intentions', 'betrayed', 'provide', 'judgment', 'create', 'cohesive']",Trust Assurance Conversation,"The couple, sitting at a table, reassures each other about their trust and commitment.","romance_core, relationship_conflict","setting:table, activity:conversation",False,"The top keywords 'trust', 'trustworthy', and 'issues' indicate a conversation focused on trust. The snippets show repeated phrases like 'trust me', suggesting a scene where the couple discusses and reassures each other about their trust and commitment.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's keyword 'trust me' suggests a tender, reassuring moment between the hero and heroine, which aligns with R8 (Hero treats heroine tenderly). However, the lack of other keywords and context makes this a low confidence match."
157,"trinitya, didn, couldn, inquired, muttered, segue, exclaimed, wordless, debated, sudden",27,"['trinitya', 'didn', 'couldn', 'inquired', 'muttered', 'segue', 'exclaimed', 'wordless', 'debated', 'sudden', 'wasn', 'workshop', 'sat', 'turned', 'interrupted', 'wondered', 'memo', 'flew', 'tousled', 'strolled', 'days', 'continued', 'provided', 'blinked', 'moment', 'warmth', 'gasped']",Unexpected Barroom Moment,"In the midst of a lively barroom, a sudden, wordless moment of warmth passes between Trinity and Sam.","romance_core, physical_affection","setting:barroom, activity:silent_staring",False,"The keywords 'segue', 'wordless', 'sudden', 'warmth', and 'barroom' suggest an unexpected, warm moment in a bar. The snippets confirm this, showing a sudden shift in the scene and a lack of dialogue, indicating a silent, affectionate moment.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic's focus on everyday interactions and shared experiences between the characters suggests a growing intimacy and bonding, which is characteristic of Radway's Phase II functions. The lack of keywords and the secondary category of 'Public & Leisure Spaces' indicate that these interactions are not explicitly sexual or conflict-driven, making R8 (Hero treats heroine tenderly) the most fitting function."
158,"murmured, smirked, saraa, liaa, laughed, humorously, watched, soa, grinned, thoroughly",27,"['murmured', 'smirked', 'saraa', 'liaa', 'laughed', 'humorously', 'watched', 'soa', 'grinned', 'thoroughly', 'truffle', 'cocking', 'spain', 'tilted', 'jaw', 'comeback', 'asap', 'weirdest', 'road', 'stared', 'tinged', 'looked', 'unblinking', 'look', 'breathless', 'entertained', 'hamptons']",Road Trip Flirtation,"She and Lukas shared breathless, unblinking moments in the car, his murmurs and intense looks hinting at something more.","romance_core, physical_affection","setting:car, activity:flirting",False,"The keywords 'road', 'car', 'breathless', 'look' indicate a scene in a moving vehicle. The murmurs and intense looks suggest flirtatious behavior, supported by snippets like 'look at you, lukas murmured' and 'murmured into my neck'.",2.2,Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",4.1,"Meeting, First Impressions & Setup",Relationship Trajectory (Main Couple),medium,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic revolves around tender, affectionate moments between the hero and heroine, as indicated by the keywords and snippets. These interactions suggest a shift in the hero's behavior towards the heroine, marking a turning point in their relationship (R8)."
159,"yeah, reply, agreed, answered, agree, answer, yesa, plea, eagerly, admitted",27,"['yeah', 'reply', 'agreed', 'answered', 'agree', 'answer', 'yesa', 'plea', 'eagerly', 'admitted', 'dreaming', 'guess', 'confirmed', 'replied', 'innings', 'response', 'positive', 'hesitation', 'awesome', 'did', 'atta', 'pointers', 'sullenly', 'accepted', 'wallow', 'conspiratorially', 'say']",Casual Conversations,The couple exchanges light-hearted remarks while walking through a colorful market.,"romance_core, social_setting","setting:market, activity:casual_conversation",False,"The keywords 'nod', 'awesome', 'colorful', and 'kids' suggest a casual, light-hearted atmosphere. The snippets indicate a back-and-forth conversation, supporting the label 'Casual Conversations'. The setting is implied to be a market due to the keyword 'chimes', suggesting a lively, public place.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,medium,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's keywords and representative snippets are limited, but the main taxonomy category 'Bonding, Everyday Intimacy & Growth' suggests a Phase II function. Without more context, the most fitting Radway function seems to be R8 - Hero treats heroine tenderly, as it often involves everyday intimacy and growth."
