topic_id,keywords,num_keywords,all_keywords,label,scene_summary,primary_categories,secondary_categories,label_is_noise,label_rationale,taxonomy_main_id,taxonomy_main_name,taxonomy_main_group,taxonomy_secondary_id,taxonomy_secondary_name,taxonomy_secondary_group,taxonomy_confidence,taxonomy_is_noise,radway_main_id,radway_main_name,radway_secondary_id,radway_phase,radway_phase_name,radway_is_none,radway_confidence,radway_rationale
195,"spoke, asked, cartera, walked, reservation, blakea, noraa, smiled, pro, standards",27,"['spoke', 'asked', 'cartera', 'walked', 'reservation', 'blakea', 'noraa', 'smiled', 'pro', 'standards', 'talk', 'decision', 'selling', 'capitalizing', 'finale', 'looked', 'live', 'knows', 'gritted', 'discourage', 'tarnish', 'mcs', 'approached', 'breakthrough', 'recollection', 'knockout', 'hoot']",Business Deal Negotiation,"The couple, seated around a table, engages in intense negotiations over a business deal.","romance_core, domestic_life","setting:table, activity:negotiating",False,"The top keywords 'standards', 'decision', 'deal', 'room' suggest a business setting. The verb 'gritted' implies determination or tension, fitting a negotiation scene. Snippets like 'jamieson spoke' and 'the doctor spoke' indicate dialogue, likely part of the negotiation.",6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets do not contain any direct references to the heroine, hero, or their relationship. The topic is about a business or work setting, with no clear connection to the romance narrative arc. Therefore, it does not primarily realise any of Radway's 13 functions and is best classified as 'none of the above'."
212,"desk, screen, laptop, monitor, office, stare, papers, drawer, chair, paperweight",27,"['desk', 'screen', 'laptop', 'monitor', 'office', 'stare', 'papers', 'drawer', 'chair', 'paperweight', 'lean', 'seat', 'mahogany', 'shuffle', 'grab', 'turn', 'checkbook', 'powerpoint', 'remote', 'grabbing', 'folder', 'work', 'monitors', 'stared', 'pad', 'walk', 'tap']",Office Work At Desk,"She sits at her desk in the office, staring at her computer screen.","domestic_life, work_or_school","setting:office, activity:working",False,"The top keywords 'desk', 'screen', 'laptop', 'monitor', and 'office' indicate a work setting. The snippets show a consistent scene of sitting at a desk and looking at a screen, suggesting focused work.",6.3,Shared Workplaces & Professional Interaction,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic is about a workplace setting and a desk, with no mention of the heroine or hero. It does not primarily realise any of Radway's 13 functions in the heroine–hero narrative arc."
223,"wea, work, need, talked, presentation, whatevera, talk, discuss, adults, handle",27,"['wea', 'work', 'need', 'talked', 'presentation', 'whatevera', 'talk', 'discuss', 'adults', 'handle', 'expectations', 'undies', 'guggenheim', 'def', 'research', 'awe', 'definitely', 'constructing', 'niche', 'says', 'school', 'nuances', 'iota', 'plansa', 'things', 'achieving', 'hopefully']",Work-related Presentation,The couple discusses work and expectations in the office before the presentation.,"romance_core, domestic_life","setting:office, activity:discussing",False,"The top keywords 'work', 'presentation', 'adults', and 'expectations' indicate a professional context. The snippets show a couple discussing and reassuring each other about the presentation, suggesting a romantic support dynamic.",6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets ('weâll make it work.', 'weâll have to work on that.') suggest a focus on problem-solving or determination, but they do not relate to the heroine–hero relationship or any of Radway's 13 functions. The Stage 2 taxonomy group 'Hero's Elite Work & Business World' further supports this, as it's about the hero's work and business, not the romance arc."
259,"desk, laptop, papers, office, cubicle, stack, screen, paper, chair, seat",27,"['desk', 'laptop', 'papers', 'office', 'cubicle', 'stack', 'screen', 'paper', 'chair', 'seat', 'typing', 'desks', 'beige', 'pad', 'typed', 'documents', 'walked', 'sitting', 'walks', 'popping', 'paperweight', 'hesitates', 'folder', 'tabloid', 'hopped', 'edge', 'sheet']",Work At Desk,"She sits behind her desk, worried, as she waits for news on her computer.","domestic_life, work_or_school","setting:office, activity:waiting",False,"The top keywords 'desk', 'laptop', 'office', and 'waiting' indicate a scene of someone working at their desk. The snippets show a woman sitting at her desk, worried about something, which supports the label 'Work At Desk' and the primary categories of 'domestic_life' and 'work_or_school'. The secondary categories of 'setting:office' and 'activity:waiting' are directly supported by the keywords and snippets.",6.2,Heroine's Work & Professional Identity,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on the heroine's workplace and professional identity, with no direct interaction or conflict with the hero. Therefore, it does not primarily realise any of Radway's 13 functions in the heroine–hero romance arc."
277,"company, buy, profits, business, companies, funds, paid, businesses, successes, millions",27,"['company', 'buy', 'profits', 'business', 'companies', 'funds', 'paid', 'businesses', 'successes', 'millions', 'owes', 'leech', 'pay', 'huge', 'owed', 'dollar', 'contributed', 'loan', 'costing', 'industry', 'corporations', 'bills', 'debts', 'afloat', 'lowest', 'gambling', 'struggling']",Business Deal Negotiation,"He sits across the table, negotiating business terms with a potential investor.","business_or_work, social_setting","setting:office, activity:negotiating",False,"The top keywords 'company', 'buy', 'profits', 'business' indicate a business context. The snippets show someone discussing or asking about a company, suggesting a negotiation scene.",6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on the hero's business world, which is not directly related to the heroine–hero relationship. It does not primarily realise any of Radway's 13 functions."
278,"gracea, asked, paged, liked, avoid, east, ways, preface, enlisted, restart",27,"['gracea', 'asked', 'paged', 'liked', 'avoid', 'east', 'ways', 'preface', 'enlisted', 'restart', 'welfare', 'reconsidering', 'streeta', 'artista', 'interpreted', 'reinvent', 'avoiding', 'spoke', 'aneurysm', 'wtf', 'clienta', 'angiea', 'preview', 'deny', 'paddles', 'upper', 'paramedic']",Medical Emergency Response,"A paramedic rushes to the aid of a patient in distress, using paddles to revive them.","domestic_life, sexual_tension","setting:hospital, activity:medical_emergency",False,"The keywords 'paramedic', 'paddles', and 'upper' (referring to the chest) indicate a medical emergency. The snippets describe a situation where someone is in need of medical assistance, leading to the label 'Medical Emergency Response'. The primary categories 'domestic_life' and 'sexual_tension' are chosen because medical emergencies can happen at home and can also create tension between partners. The secondary categories 'setting:hospital' and 'activity:medical_emergency' are directly supported by the keywords and snippets.",6.5,"Law, Medicine, Education & Formal Institutions","Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on Grace's interactions with others, not with a hero. The Stage 2 taxonomy places it under 'Law, Medicine, Education & Formal Institutions', further emphasizing its non-romance narrative function."
296,"meeting, office, meetings, board, offices, conference, tomorrow, engineering, noon, business",27,"['meeting', 'office', 'meetings', 'board', 'offices', 'conference', 'tomorrow', 'engineering', 'noon', 'business', 'paperwork', 'today', 'monday', 'discuss', 'boardroom', 'reports', 'week', 'staff', 'roaches', 'paging', 'set', 'afternoon', 'introduce', 'interview', 'quickies', 'disobedient', 'slots']",Business Meeting Negotiation,The couple discusses business terms in an office setting.,"domestic_life, sexual_content","setting:office, activity:negotiating",False,"The top keywords 'meeting', 'office', 'business' indicate a business negotiation setting. The snippets confirm this, with phrases like 'come to my office after your meeting' and 'âbut how about after your meeting?'. The label and scene_summary reflect this, with a focus on the negotiation activity and the office setting.",6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",4.1,"Meeting, First Impressions & Setup",Relationship Trajectory (Main Couple),high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic is about work and meetings, which are not central to the heroine–hero relationship. It belongs to the 'Hero's Elite Work & Business World' category and does not contain any romance-core or relationship-trajectory keywords."
298,"aren, jail, nightlife, means, fatherless, haired, undisclosed, lizards, derision, inspires",27,"['aren', 'jail', 'nightlife', 'means', 'fatherless', 'haired', 'undisclosed', 'lizards', 'derision', 'inspires', 'speculatively', 'solver', 'skitter', 'subsidiary', 'edgier', 'colorado', 'stocky', 'inherently', 'placate', 'doubt', 'overdone', 'goaded', 'novelty', 'courting', 'bumpy', 'lately', 'dues']",Business Expansion Negotiation,"The stocky, brown-haired man, Travis, negotiates a business deal in his office, aiming to launch himself into the top ranks of Texas developers.","business_or_work, domestic_life","setting:office, activity:negotiating",False,"The top keywords 'jail', 'nightlife', 'fatherless', and 'haired' suggest a character named Travis who is expanding his business. The snippets describe him negotiating deals and launching projects, indicating a business-focused scene.",6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic focuses on the hero's business and professional achievements, which is not directly related to the heroine–hero relationship or the heroine's arc. It's about the hero's work, wealth, and status, not about the romance narrative."
309,"contract, signed, contracts, sign, clause, dalliances, promissory, signing, read, contracta",27,"['contract', 'signed', 'contracts', 'sign', 'clause', 'dalliances', 'promissory', 'signing', 'read', 'contracta', 'supplier', 'terms', 'agreement', 'semantics', 'nondisclosure', 'reviewed', 'binding', 'contracted', 'disclosure', 'finalized', 'competitor', 'valid', 'negotiate', 'guarantee', 'stated', 'backing', 'gd']",Contract Negotiation,The couple discusses and negotiates the terms of a contract around a table.,,,False,,6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on a contract, which is not a central element of the heroine–hero relationship. It belongs to the 'Hero's Elite Work & Business World' taxonomy, further indicating it's not part of the romantic arc."
316,"desk, papers, sitting, sits, office, sat, chair, seated, monitor, walks",27,"['desk', 'papers', 'sitting', 'sits', 'office', 'sat', 'chair', 'seated', 'monitor', 'walks', 'screen', 'files', 'deska', 'paper', 'stack', 'leans', 'seat', 'staring', 'desks', 'gestured', 'tapped', 'stands', 'hidden', 'intercom', 'edge', 'organized', 'documents']",Office Work At Desk,"He sits behind his desk, focused on work-related tasks.","domestic_life, work_or_school","setting:office, activity:working",False,"The top keywords 'desk', 'office', 'chair', 'monitor', and 'files' indicate a work setting. The verb 'stack' suggests an action related to work. The snippets confirm a man sitting at his desk, engaged in office tasks.",6.2,Heroine's Work & Professional Identity,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on the hero's workspace, specifically his desk, which is not a central element of the heroine–hero relationship arc. It does not primarily realise any of Radway's 13 functions."
326,"calling, called, anytime, earliest, calls, later, convenience, alright, pressa, newsa",27,"['calling', 'called', 'anytime', 'earliest', 'calls', 'later', 'convenience', 'alright', 'pressa', 'newsa', 'callers', 'uh', 'formalities', 'need', 'brystina', 'caviar', 'kiddo', 'branding', 'soon', 'visit', 'happens', 'class', 'booty', 'speaking', 'compete', 'bout', 'monsters']",Business Call Negotiation,The couple discusses business terms over the phone in their home office.,"domestic_life, work_or_school","setting:home_office, activity:phone_call",False,"Keywords 'calls', 'convenience', 'formalities' indicate a business negotiation. Snippets show phone calls ('up for me calling?', 'I've been calling you.') and a home setting ('mine', 'home'). The label and scene_summary reflect this business negotiation happening at home over the phone.",6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets ('the fuck am i calling mine?', 'up for me calling?', 'iâve been calling you.') suggest that this topic is about communication, specifically phone calls, which is not a central narrative function in the heroine–hero romance arc. It does not relate to any of Radway's 13 functions and is more about background context."
343,"navy, tie, wearing, crisp, shirt, tailored, charcoal, perfectly, custom, wore",27,"['navy', 'tie', 'wearing', 'crisp', 'shirt', 'tailored', 'charcoal', 'perfectly', 'custom', 'wore', 'suits', 'expensive', 'necktie', 'usual', 'maroon', 'decked', 'fitted', 'broad', 'looks', 'striped', 'muscular', 'fit', 'piece', 'bow', 'hea', 'customary', 'fits']",Business Attire In Office,"He, dressed in a crisp navy suit and tie, stands in his office, negotiating a business deal.","business_setting, romance_core","setting:office, activity:negotiating",False,"The top keywords 'navy', 'tie', 'crisp', 'shirt', 'tailored', 'charcoal', 'suits' all point to formal business attire. The snippets describe a man dressed in this manner, suggesting a professional setting. The label and scene_summary reflect this, with the primary categories indicating a business setting and core romantic relationship dynamics.",6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic focuses on the hero's clothing, specifically his suits and ties, which is not a central aspect of the heroine–hero relationship arc. It provides background detail about the hero's professional appearance but does not drive the narrative forward."
348,"seminar, swallowed, received, geniuses, brochures, slackened, clients, spiel, didn, pharmaceuticals",27,"['seminar', 'swallowed', 'received', 'geniuses', 'brochures', 'slackened', 'clients', 'spiel', 'didn', 'pharmaceuticals', 'wasn', 'brothel', 'backfired', 'brochure', 'challenge', 'confuse', 'sifted', 'inflection', 'fired', 'hasty', 'vp', 'slimy', 'cleared', 'hoped', 'remembered', 'fellow', 'information']",Seminar Networking,Business-minded attendees connect and discuss opportunities during a seminar.,"social_setting, work_or_school","setting:seminar, activity:discussing",False,"The top keywords 'seminar', 'clients', 'spiel' indicate a business context. The snippets mention meetings, talking numbers, and networking, supporting the label 'Seminar Networking'.",6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",5.2,Friends & Social Circles,Social World Outside Couple,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on a business seminar and professional interactions, which do not directly involve the heroine-hero relationship. Therefore, it does not primarily realise any of Radway's 13 functions and is best classified as 'none'."
