topic_id,keywords,num_keywords,all_keywords,label,scene_summary,primary_categories,secondary_categories,label_is_noise,label_rationale,taxonomy_main_id,taxonomy_main_name,taxonomy_main_group,taxonomy_secondary_id,taxonomy_secondary_name,taxonomy_secondary_group,taxonomy_confidence,taxonomy_is_noise,radway_main_id,radway_main_name,radway_secondary_id,radway_phase,radway_phase_name,radway_is_none,radway_confidence,radway_rationale
135,"sun, sky, beach, clouds, horizon, sand, ocean, sunset, orange, cloud",27,"['sun', 'sky', 'beach', 'clouds', 'horizon', 'sand', 'ocean', 'sunset', 'orange', 'cloud', 'suna', 'sea', 'breeze', 'light', 'stars', 'trees', 'setting', 'wind', 'glow', 'river', 'descent', 'rays', 'skies', 'impossibly', 'shining', 'crisp', 'reflecting']",Sunset Beach Walk,"The couple walks along the beach, watching the sun set over the ocean.","romance_core, domestic_life","setting:beach, activity:walking",False,"The keywords 'sun', 'sky', 'beach', 'ocean', and 'sunset' clearly indicate a beach scene at sunset. The snippets confirm this, with phrases like 'you're the sun' and 'the sun rose' suggesting a romantic context. The label 'Sunset Beach Walk' captures this scene, with 'romance_core' and 'domestic_life' as primary categories due to the emotional and shared activity aspects.",8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets do not relate to the heroine–hero relationship or any of Radway's 13 functions. They are about the sun, which is a public and leisure space, fitting the main taxonomy category. Therefore, this topic is 'none of the above'."
146,"bed, mattress, bedroom, sheets, covers, climb, lay, edge, blankets, pillow",27,"['bed', 'mattress', 'bedroom', 'sheets', 'covers', 'climb', 'lay', 'edge', 'blankets', 'pillow', 'blanket', 'legs', 'knees', 'comforter', 'climbed', 'sat', 'kneel', 'crawls', 'pull', 'arms', 'scoop', 'pulled', 'facing', 'snuggle', 'pajamas', 'crawled', 'crawl']",Bedtime Routine,"She gets into her own bed, turning right around after a long day.","domestic_life, romance_core","setting:bedroom, activity:bedtime",False,"The top keywords 'bed', 'mattress', 'bedroom', and 'sheets' indicate a scene centered around bedtime. The snippets confirm this, with phrases like 'her bed' and 'should turn right around and head back up to bed'. This topic describes a typical domestic scene in a romantic relationship, hence the primary categories of 'domestic_life' and 'romance_core'. The secondary categories of 'setting:bedroom' and 'activity:bedtime' further specify the location and action taking place.",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic is about the heroine's bed and sleep, which is a domestic space and routine but does not directly relate to the heroine–hero relationship or their narrative arc."
218,"pigeon, birds, duck, duckling, chirping, wings, speculate, pecking, crows, antics",27,"['pigeon', 'birds', 'duck', 'duckling', 'chirping', 'wings', 'speculate', 'pecking', 'crows', 'antics', 'feathers', 'lizards', 'squawking', 'carnivorous', 'vulture', 'flight', 'birdwatching', 'squawked', 'feeding', 'overhead', 'goose', 'feathered', 'rescue', 'mercenary', 'beings', 'flap', 'peacock']",Birdwatching In Park,"The couple sits on a bench in the park, watching birds and ducks.","romance_core, domestic_life","setting:park, activity:birdwatching",False,"The top keywords 'pigeon', 'birds', 'duckling', 'chirping', and 'wings' indicate a scene involving birds. The snippets mention a pigeon with a difficult past and someone asking if another is a pigeon, suggesting a conversation about birds. The label 'Birdwatching In Park' reflects this, and the scene summary captures the typical scene implied by the topic.",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic is about pigeons and their treatment, with no direct relation to the heroine–hero relationship. It doesn't fit any of Radway's functions and is more about a side character or a metaphor, not the main narrative arc."
221,"shower, bathroom, bath, towel, restroom, toilet, showered, tub, towels, quick",27,"['shower', 'bathroom', 'bath', 'towel', 'restroom', 'toilet', 'showered', 'tub', 'towels', 'quick', 'showers', 'washed', 'headed', 'wash', 'bathed', 'soaking', 'wrapped', 'climbed', 'clinic', 'bathtub', 'shampoo', 'soak', 'womena', 'flushed', 'robe', 'clad', 'shuts']",Quick Shower Hygiene,She leads her into the bathroom and turns on the hot water for a quick shower.,"domestic_life, physical_affection","setting:bathroom, activity:showering",False,"The top keywords 'shower', 'bathroom', 'towel', and 'quick' indicate a scene focused on showering. The snippets confirm this, showing characters leading each other into the bathroom and turning on the water for a shower.",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic is about showering, a domestic activity, and does not directly relate to the heroine–hero relationship or narrative arc. It is not one of Radway's 13 functions."
245,"clock, nightstand, ticking, glanced, digital, glance, ticked, midnight, countdown, hour",27,"['clock', 'nightstand', 'ticking', 'glanced', 'digital', 'glance', 'ticked', 'midnight', 'countdown', 'hour', 'clocka', 'noon', 'clocks', 'timer', 'clockwork', 'wall', 'glancing', 'bedside', 'ticks', 'alarm', 'checked', 'minutes', 'quarter', 'noted', 'counted', 'kidnapper', 'biological']",Midnight Clock Glance,"She glances at the digital clock on the nightstand, watching the hour hand tick towards midnight.","domestic_life, relationship_conflict","setting:bedroom, activity:glancing_at_clock",False,"The top keyword 'clock' and 'midnight' indicate a focus on time, while 'nightstand' and 'digital' specify the setting and type of clock. The snippets confirm this, with 'six o-clock.', 'twelve o'clock.', and 'eight o'clock.' showing a pattern of clock-glancing at different hours.",8.4,"Time, Seasons & Temporal Framing","Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic is about specific times of the day, which does not directly relate to the heroine–hero relationship or narrative arc. It's more about background context."
265,"just, checking, saya, practicing, record, careful, tune, curveball, easy, peasy",27,"['just', 'checking', 'saya', 'practicing', 'record', 'careful', 'tune', 'curveball', 'easy', 'peasy', 'listen', 'tonight', 'fucked', 'snob', 'madder', 'vertical', 'feelsa', 'gettina', 'bases', 'brainstorming', 'protocol', 'suites', 'talents', 'observant', 'inflection', 'persuade', 'cocka']",Careful Tune-up Before Night Out,She carefully checks and tunes her car before their night out.,"domestic_life, social_setting","setting:car, activity:checking, activity:tuning",False,"The top keywords 'checking', 'record', 'careful', 'tune' indicate a meticulous preparation process. The snippets confirm this, showing a character preparing for an upcoming event, likely a night out as hinted by 'tonight'. The label and scene summary capture this preparation scene in the car.",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic has no keywords, label, or scene summary, and it's not categorized under romance_core or any relationship-related taxonomy group. It's likely background context, not part of the heroine–hero narrative arc."
281,"sleep, asleep, slept, night, woke, fell, sleeps, woken, wake, bed",27,"['sleep', 'asleep', 'slept', 'night', 'woke', 'fell', 'sleeps', 'woken', 'wake', 'bed', 'inertia', 'exhausted', 'hours', 'nights', 'slumber', 'drifted', 'hea', 'nephew', 'tucked', 'wiping', 'sleepy', 'cocooned', 'dozes', 'lay', 'getting', 'chamomile', 'gone']",Sleeping Together,"She watches him sleep, exhausted from the night's activities.","romance_core, domestic_life","setting:bed, activity:sleeping",False,"Keywords 'sleep', 'asleep', 'night', 'bed' indicate a scene of sleeping. Snippets show a character observing another sleeping, suggesting a romantic or domestic context.",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic revolves around domestic spaces and sleep, which are not central to the heroine–hero relationship arc. It does not primarily realise any of Radway's 13 functions."
284,"whines, maxa, answered, bounds, wriggles, perplexed, barks, outmaneuvered, rigidly, extremes",27,"['whines', 'maxa', 'answered', 'bounds', 'wriggles', 'perplexed', 'barks', 'outmaneuvered', 'rigidly', 'extremes', 'ability', 'curated', 'client', 'hone', 'mustards', 'stoically', 'punctuate', 'blends', 'novelty', 'diabolical', 'seena', 'revised', 'statement', 'kryptonite', 'projecting', 'mercifully', 'expressive']",Dog Whining,The dog whines repeatedly from the back of the room.,domestic_life,"setting:room, activity:whining",False,"The top keywords 'whines', 'barks', and 'dog' indicate a dog making noise. The snippets confirm this, with '[NAME] whines' appearing multiple times.",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets ('whines', 'whines again', 'whines from the back') suggest that this topic is about a minor character's repetitive, annoying behavior, which does not primarily realise any of Radway's 13 functions in the heroine–hero romance arc. The Stage 2 taxonomy classification of 'Domestic Spaces & Routines' further supports this, as it indicates a focus on background context rather than the main couple's relationship."
292,"shower, bathroom, towel, bath, tub, restroom, toilet, walks, towels, shirt",27,"['shower', 'bathroom', 'towel', 'bath', 'tub', 'restroom', 'toilet', 'walks', 'towels', 'shirt', 'washing', 'showered', 'running', 'bathtub', 'undressed', 'sink', 'rinsing', 'wet', 'adjoining', 'waist', 'sleeves', 'grabs', 'wiped', 'reaches', 'showers', 'scrubbing', 'wall']",Shower Hygiene,"He steps into the shower, turning on the water and washing himself.","domestic_life, physical_affection","setting:bathroom, activity:showering",False,"The top keywords 'shower', 'bathroom', 'towel', 'bath', and 'tub' indicate a scene centered around showering. The snippets confirm this, showing characters stepping into the shower, turning on the water, and washing themselves.",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic focuses on physical spaces and activities, specifically the shower, without any significant interaction or emotional content between the hero and heroine. It does not primarily realise any of Radway's 13 functions in the heroine–hero narrative arc."
323,"cameras, photos, pictures, photographers, camera, sign, photo, photoshoot, note, images",27,"['cameras', 'photos', 'pictures', 'photographers', 'camera', 'sign', 'photo', 'photoshoot', 'note', 'images', 'photograph', 'shoot', 'messily', 'tripod', 'editing', 'clicked', 'paper', 'journalists', 'picture', 'accompanying', 'signs', 'scribbled', 'pic', 'backup', 'notes', 'publicity', 'hidden']",Photography Session,"A couple poses for a photoshoot in a studio, with cameras capturing their intimate moments.","romance_core, physical_affection","setting:studio, activity:posing",False,"The top keywords 'cameras', 'photos', 'pictures', and 'photographers' indicate a photography session. The snippets like 'security cameras' and ''the cameras'' further support this label. The scene involves a couple, as suggested by the keyword 'note' (implying a shared activity), and the activity is physical affection, as indicated by the verb 'shoot'.",8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic is about 'security cameras' and 'cameras' in general, which are objects in public and leisure spaces. It does not primarily realise any of Radway's 13 functions in the heroine–hero romance arc."
357,"wasn, couldn, hungover, recognized, didn, innocently, indicated, whats, accordion, herculean",27,"['wasn', 'couldn', 'hungover', 'recognized', 'didn', 'innocently', 'indicated', 'whats', 'accordion', 'herculean', 'personality', 'announced', 'decadence', 'read', 'protest', 'translated', 'jest', 'killed', 'tv', 'gallop', 'chalk', 'ensued', 'sizing', 'disrupt', 'imitation', 'hadn', 'offend']",Annie's Gossip Reading,Annie reads gossip magazines in her living room to stay updated on social trends.,"domestic_life, social_setting","setting:living_room, activity:reading",False,"The top keyword 'gossips' and both snippets explicitly mention Annie reading gossip magazines. This topic describes a specific, recurring activity in her domestic life.",8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic focuses on the heroine's interest in gossip to maintain social status, which is not a central narrative function in the heroine–hero arc. It's more about her social environment and insecurities."
365,"mirror, reflection, bathroom, stare, survey, mirrors, glance, length, studied, look",27,"['mirror', 'reflection', 'bathroom', 'stare', 'survey', 'mirrors', 'glance', 'length', 'studied', 'look', 'tuck', 'haggard', 'inspected', 'checked', 'reflecting', 'sink', 'hoodie', 'stared', 'restroom', 'blink', 'catch', 'dresser', 'appearance', 'looked', 'visor', 'armoire', 'walk']",Morning Grooming In Bathroom,"She looks at her reflection in the bathroom mirror, her eyes meeting her own as she prepares for the day.","domestic_life, physical_affection","setting:bathroom, activity:grooming",False,"The keywords 'mirror', 'reflection', 'bathroom', and 'look' indicate a scene centered around grooming in the bathroom. The snippets confirm this, with 'our eyes met in the mirror' and 'youâre a mirror.â âam i?' suggesting a morning routine involving looking in the mirror.",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on mirrors as objects, not on the heroine–hero relationship. The Stage 2 taxonomy group 'Domestic Spaces & Routines' further confirms this topic is about background context, not the main romance narrative."
